gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,percentageFieldGoalsAttempted2pt,percentageFieldGoalsAttempted3pt,percentagePoints2pt,percentagePointsMidrange2pt,percentagePoints3pt,percentagePointsFastBreak,percentagePointsFreeThrow,percentagePointsOffTurnovers,percentagePointsPaint,percentageAssisted2pt,percentageUnassisted2pt,percentageAssisted3pt,percentageUnassisted3pt,percentageAssistedFGM,percentageUnassistedFGM
0042000211,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.602,0.398,0.539,0.122,0.391,0.104,0.07,0.157,0.417,0.484,0.516,0.667,0.333,0.543,0.457
0042000211,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.703,0.297,0.729,0.056,0.168,0.103,0.103,0.131,0.673,0.436,0.564,0.667,0.333,0.467,0.533
0042000212,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.553,0.447,0.448,0.144,0.504,0.072,0.048,0.184,0.304,0.357,0.643,0.81,0.19,0.551,0.449
0042000212,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.679,0.321,0.674,0.07,0.279,0.14,0.047,0.105,0.605,0.31,0.69,0.625,0.375,0.378,0.622
0042000212,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.553,0.447,0.448,0.144,0.504,0.072,0.048,0.184,0.304,0.357,0.643,0.81,0.19,0.551,0.449
0042000212,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.679,0.321,0.674,0.07,0.279,0.14,0.047,0.105,0.605,0.31,0.69,0.625,0.375,0.378,0.622
0042000213,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.656,0.344,0.651,0.209,0.209,0.081,0.14,0.07,0.442,0.286,0.714,0.667,0.333,0.353,0.647
0042000213,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.66,0.34,0.627,0.241,0.289,0.06,0.084,0.084,0.386,0.385,0.615,0.625,0.375,0.441,0.559
0042000213,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.656,0.344,0.651,0.209,0.209,0.081,0.14,0.07,0.442,0.286,0.714,0.667,0.333,0.353,0.647
0042000213,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.66,0.34,0.627,0.241,0.289,0.06,0.084,0.084,0.386,0.385,0.615,0.625,0.375,0.441,0.559
0042000214,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.466,0.534,0.43,0.075,0.449,0.187,0.121,0.234,0.355,0.652,0.348,0.75,0.25,0.692,0.308
0042000214,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.602,0.398,0.542,0.167,0.313,0.063,0.146,0.135,0.375,0.577,0.423,0.5,0.5,0.556,0.444
0042000214,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.466,0.534,0.43,0.075,0.449,0.187,0.121,0.234,0.355,0.652,0.348,0.75,0.25,0.692,0.308
0042000214,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.602,0.398,0.542,0.167,0.313,0.063,0.146,0.135,0.375,0.577,0.423,0.5,0.5,0.556,0.444
0042000215,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.442,0.558,0.386,0.105,0.421,0.018,0.193,0.123,0.281,0.636,0.364,0.813,0.188,0.711,0.289
0042000215,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.614,0.386,0.519,0.037,0.361,0.019,0.12,0.102,0.481,0.464,0.536,0.385,0.615,0.439,0.561
0042000215,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.442,0.558,0.386,0.105,0.421,0.018,0.193,0.123,0.281,0.636,0.364,0.813,0.188,0.711,0.289
0042000215,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.614,0.386,0.519,0.037,0.361,0.019,0.12,0.102,0.481,0.464,0.536,0.385,0.615,0.439,0.561
0042000216,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.598,0.402,0.577,0.135,0.202,0.25,0.221,0.077,0.442,0.333,0.667,0.571,0.429,0.378,0.622
0042000216,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.63,0.37,0.607,0.112,0.303,0.045,0.09,0.225,0.494,0.333,0.667,0.556,0.444,0.389,0.611
0042000216,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.598,0.402,0.577,0.135,0.202,0.25,0.221,0.077,0.442,0.333,0.667,0.571,0.429,0.378,0.622
0042000216,1610612751,Brooklyn,Nets,BKN,nets,240:00,0.63,0.37,0.607,0.112,0.303,0.045,0.09,0.225,0.494,0.333,0.667,0.556,0.444,0.389,0.611
0042000217,1610612751,Brooklyn,Nets,BKN,nets,265:00,0.536,0.464,0.486,0.108,0.324,0.081,0.189,0.117,0.378,0.519,0.481,0.75,0.25,0.59,0.41
0042000217,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.633,0.367,0.487,0.122,0.391,0.07,0.122,0.174,0.365,0.25,0.75,0.867,0.133,0.465,0.535
0042000217,1610612751,Brooklyn,Nets,BKN,nets,265:00,0.536,0.464,0.486,0.108,0.324,0.081,0.189,0.117,0.378,0.519,0.481,0.75,0.25,0.59,0.41
0042000217,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,0.633,0.367,0.487,0.122,0.391,0.07,0.122,0.174,0.365,0.25,0.75,0.867,0.133,0.465,0.535
0042000221,1610612762,Utah,Jazz,UTA,jazz,240:00,0.451,0.549,0.357,0.054,0.455,0.018,0.188,0.152,0.304,0.25,0.75,0.765,0.235,0.486,0.514
0042000221,1610612746,LA,Clippers,LAC,clippers,240:00,0.506,0.494,0.367,0.11,0.44,0.037,0.193,0.128,0.257,0.45,0.55,0.813,0.188,0.611,0.389
0042000221,1610612762,Utah,Jazz,UTA,jazz,240:00,0.451,0.549,0.357,0.054,0.455,0.018,0.188,0.152,0.304,0.25,0.75,0.765,0.235,0.486,0.514
0042000221,1610612746,LA,Clippers,LAC,clippers,240:00,0.506,0.494,0.367,0.11,0.44,0.037,0.193,0.128,0.257,0.45,0.55,0.813,0.188,0.611,0.389
0042000222,1610612762,Utah,Jazz,UTA,jazz,240:00,0.487,0.513,0.376,0.103,0.513,0.094,0.111,0.068,0.274,0.273,0.727,0.45,0.55,0.357,0.643
0042000222,1610612746,LA,Clippers,LAC,clippers,240:00,0.647,0.353,0.523,0.144,0.297,0.117,0.18,0.162,0.378,0.414,0.586,0.636,0.364,0.475,0.525
0042000222,1610612762,Utah,Jazz,UTA,jazz,240:00,0.487,0.513,0.376,0.103,0.513,0.094,0.111,0.068,0.274,0.273,0.727,0.45,0.55,0.357,0.643
0042000222,1610612746,LA,Clippers,LAC,clippers,240:00,0.647,0.353,0.523,0.144,0.297,0.117,0.18,0.162,0.378,0.414,0.586,0.636,0.364,0.475,0.525
0042000223,1610612746,LA,Clippers,LAC,clippers,240:00,0.596,0.404,0.47,0.136,0.432,0.068,0.098,0.182,0.333,0.323,0.677,0.579,0.421,0.42,0.58
0042000223,1610612762,Utah,Jazz,UTA,jazz,240:00,0.476,0.524,0.321,0.019,0.538,0.094,0.142,0.151,0.302,0.235,0.765,0.579,0.421,0.417,0.583
0042000223,1610612746,LA,Clippers,LAC,clippers,240:00,0.596,0.404,0.47,0.136,0.432,0.068,0.098,0.182,0.333,0.323,0.677,0.579,0.421,0.42,0.58
0042000223,1610612762,Utah,Jazz,UTA,jazz,240:00,0.476,0.524,0.321,0.019,0.538,0.094,0.142,0.151,0.302,0.235,0.765,0.579,0.421,0.417,0.583
0042000224,1610612746,LA,Clippers,LAC,clippers,240:00,0.519,0.481,0.356,0.085,0.381,0.102,0.263,0.102,0.271,0.429,0.571,0.667,0.333,0.528,0.472
0042000224,1610612762,Utah,Jazz,UTA,jazz,240:00,0.455,0.545,0.308,0.0,0.49,0.0,0.202,0.154,0.308,0.625,0.375,0.529,0.471,0.576,0.424
0042000224,1610612746,LA,Clippers,LAC,clippers,240:00,0.519,0.481,0.356,0.085,0.381,0.102,0.263,0.102,0.271,0.429,0.571,0.667,0.333,0.528,0.472
0042000224,1610612762,Utah,Jazz,UTA,jazz,240:00,0.455,0.545,0.308,0.0,0.49,0.0,0.202,0.154,0.308,0.625,0.375,0.529,0.471,0.576,0.424
0042000225,1610612762,Utah,Jazz,UTA,jazz,240:00,0.325,0.675,0.288,0.018,0.541,0.117,0.171,0.171,0.27,0.25,0.75,0.55,0.45,0.417,0.583
0042000225,1610612746,LA,Clippers,LAC,clippers,240:00,0.5,0.5,0.42,0.134,0.403,0.076,0.176,0.168,0.286,0.16,0.84,0.813,0.188,0.415,0.585
0042000225,1610612762,Utah,Jazz,UTA,jazz,240:00,0.325,0.675,0.288,0.018,0.541,0.117,0.171,0.171,0.27,0.25,0.75,0.55,0.45,0.417,0.583
0042000225,1610612746,LA,Clippers,LAC,clippers,240:00,0.5,0.5,0.42,0.134,0.403,0.076,0.176,0.168,0.286,0.16,0.84,0.813,0.188,0.415,0.585
0042000226,1610612746,LA,Clippers,LAC,clippers,240:00,0.541,0.459,0.427,0.107,0.458,0.16,0.115,0.221,0.321,0.25,0.75,1.0,0.0,0.563,0.438
0042000226,1610612762,Utah,Jazz,UTA,jazz,240:00,0.488,0.512,0.353,0.017,0.529,0.059,0.118,0.034,0.336,0.333,0.667,0.571,0.429,0.452,0.548
0042000226,1610612746,LA,Clippers,LAC,clippers,240:00,0.541,0.459,0.427,0.107,0.458,0.16,0.115,0.221,0.321,0.25,0.75,1.0,0.0,0.563,0.438
0042000226,1610612762,Utah,Jazz,UTA,jazz,240:00,0.488,0.512,0.353,0.017,0.529,0.059,0.118,0.034,0.336,0.333,0.667,0.571,0.429,0.452,0.548
0042000231,1610612756,Phoenix,Suns,PHX,suns,240:00,0.6,0.4,0.541,0.148,0.32,0.107,0.139,0.148,0.393,0.576,0.424,0.846,0.154,0.652,0.348
0042000231,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.565,0.435,0.552,0.057,0.4,0.067,0.048,0.114,0.495,0.483,0.517,0.857,0.143,0.605,0.395
0042000231,1610612756,Phoenix,Suns,PHX,suns,240:00,0.6,0.4,0.541,0.148,0.32,0.107,0.139,0.148,0.393,0.576,0.424,0.846,0.154,0.652,0.348
0042000231,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.565,0.435,0.552,0.057,0.4,0.067,0.048,0.114,0.495,0.483,0.517,0.857,0.143,0.605,0.395
0042000232,1610612756,Phoenix,Suns,PHX,suns,240:00,0.596,0.404,0.439,0.081,0.439,0.114,0.122,0.098,0.358,0.519,0.481,0.722,0.278,0.6,0.4
0042000232,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.522,0.478,0.449,0.082,0.429,0.082,0.122,0.041,0.367,0.545,0.455,0.857,0.143,0.667,0.333
0042000232,1610612756,Phoenix,Suns,PHX,suns,240:00,0.596,0.404,0.439,0.081,0.439,0.114,0.122,0.098,0.358,0.519,0.481,0.722,0.278,0.6,0.4
0042000232,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.522,0.478,0.449,0.082,0.429,0.082,0.122,0.041,0.367,0.545,0.455,0.857,0.143,0.667,0.333
0042000233,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.568,0.432,0.49,0.078,0.412,0.02,0.098,0.059,0.412,0.32,0.68,0.929,0.071,0.538,0.462
0042000233,1610612756,Phoenix,Suns,PHX,suns,240:00,0.679,0.321,0.534,0.172,0.31,0.103,0.155,0.172,0.362,0.581,0.419,0.667,0.333,0.605,0.395
0042000233,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.568,0.432,0.49,0.078,0.412,0.02,0.098,0.059,0.412,0.32,0.68,0.929,0.071,0.538,0.462
0042000233,1610612756,Phoenix,Suns,PHX,suns,240:00,0.679,0.321,0.534,0.172,0.31,0.103,0.155,0.172,0.362,0.581,0.419,0.667,0.333,0.605,0.395
0042000234,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.622,0.378,0.525,0.068,0.356,0.169,0.119,0.178,0.458,0.355,0.645,0.786,0.214,0.489,0.511
0042000234,1610612756,Phoenix,Suns,PHX,suns,240:00,0.741,0.259,0.576,0.192,0.192,0.08,0.232,0.104,0.384,0.306,0.694,0.875,0.125,0.409,0.591
0042000234,1610612743,Denver,Nuggets,DEN,nuggets,240:00,0.622,0.378,0.525,0.068,0.356,0.169,0.119,0.178,0.458,0.355,0.645,0.786,0.214,0.489,0.511
0042000234,1610612756,Phoenix,Suns,PHX,suns,240:00,0.741,0.259,0.576,0.192,0.192,0.08,0.232,0.104,0.384,0.306,0.694,0.875,0.125,0.409,0.591
0042000301,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.647,0.353,0.69,0.071,0.212,0.133,0.097,0.088,0.619,0.513,0.487,0.875,0.125,0.574,0.426
0042000301,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.663,0.337,0.672,0.207,0.207,0.086,0.121,0.034,0.466,0.41,0.59,0.375,0.625,0.404,0.596
0042000301,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.647,0.353,0.69,0.071,0.212,0.133,0.097,0.088,0.619,0.513,0.487,0.875,0.125,0.574,0.426
0042000301,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.663,0.337,0.672,0.207,0.207,0.086,0.121,0.034,0.466,0.41,0.59,0.375,0.625,0.404,0.596
0042000302,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.573,0.427,0.56,0.064,0.36,0.216,0.08,0.2,0.496,0.457,0.543,0.867,0.133,0.58,0.42
0042000302,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.561,0.439,0.549,0.22,0.297,0.132,0.154,0.242,0.33,0.28,0.72,0.667,0.333,0.382,0.618
0042000302,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.573,0.427,0.56,0.064,0.36,0.216,0.08,0.2,0.496,0.457,0.543,0.867,0.133,0.58,0.42
0042000302,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.561,0.439,0.549,0.22,0.297,0.132,0.154,0.242,0.33,0.28,0.72,0.667,0.333,0.382,0.618
0042000303,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.56,0.44,0.471,0.137,0.441,0.069,0.088,0.157,0.333,0.417,0.583,0.667,0.333,0.513,0.487
0042000303,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.67,0.33,0.602,0.106,0.292,0.097,0.106,0.088,0.496,0.588,0.412,0.636,0.364,0.6,0.4
0042000303,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.56,0.44,0.471,0.137,0.441,0.069,0.088,0.157,0.333,0.417,0.583,0.667,0.333,0.513,0.487
0042000303,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.67,0.33,0.602,0.106,0.292,0.097,0.106,0.088,0.496,0.588,0.412,0.636,0.364,0.6,0.4
0042000304,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.553,0.447,0.545,0.127,0.355,0.127,0.1,0.145,0.418,0.533,0.467,0.769,0.231,0.605,0.395
0042000304,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.536,0.464,0.568,0.068,0.273,0.102,0.159,0.045,0.5,0.48,0.52,0.875,0.125,0.576,0.424
0042000304,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.553,0.447,0.545,0.127,0.355,0.127,0.1,0.145,0.418,0.533,0.467,0.769,0.231,0.605,0.395
0042000304,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.536,0.464,0.568,0.068,0.273,0.102,0.159,0.045,0.5,0.48,0.52,0.875,0.125,0.576,0.424
0042000305,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.695,0.305,0.634,0.098,0.22,0.106,0.146,0.114,0.537,0.564,0.436,0.667,0.333,0.583,0.417
0042000305,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.578,0.422,0.464,0.143,0.402,0.063,0.134,0.089,0.321,0.5,0.5,0.733,0.267,0.585,0.415
0042000305,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.695,0.305,0.634,0.098,0.22,0.106,0.146,0.114,0.537,0.564,0.436,0.667,0.333,0.583,0.417
0042000305,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.578,0.422,0.464,0.143,0.402,0.063,0.134,0.089,0.321,0.5,0.5,0.733,0.267,0.585,0.415
0042000306,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.652,0.348,0.486,0.112,0.336,0.093,0.178,0.178,0.374,0.538,0.462,0.667,0.333,0.579,0.421
0042000306,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.494,0.506,0.407,0.068,0.432,0.11,0.161,0.212,0.339,0.458,0.542,0.765,0.235,0.585,0.415
0042000306,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.652,0.348,0.486,0.112,0.336,0.093,0.178,0.178,0.374,0.538,0.462,0.667,0.333,0.579,0.421
0042000306,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.494,0.506,0.407,0.068,0.432,0.11,0.161,0.212,0.339,0.458,0.542,0.765,0.235,0.585,0.415
0042000311,1610612756,Phoenix,Suns,PHX,suns,240:00,0.64,0.36,0.6,0.15,0.325,0.133,0.075,0.125,0.45,0.556,0.444,0.846,0.154,0.633,0.367
0042000311,1610612746,LA,Clippers,LAC,clippers,240:00,0.466,0.534,0.351,0.053,0.526,0.035,0.123,0.079,0.298,0.45,0.55,0.7,0.3,0.575,0.425
0042000311,1610612756,Phoenix,Suns,PHX,suns,240:00,0.64,0.36,0.6,0.15,0.325,0.133,0.075,0.125,0.45,0.556,0.444,0.846,0.154,0.633,0.367
0042000311,1610612746,LA,Clippers,LAC,clippers,240:00,0.466,0.534,0.351,0.053,0.526,0.035,0.123,0.079,0.298,0.45,0.55,0.7,0.3,0.575,0.425
0042000312,1610612756,Phoenix,Suns,PHX,suns,240:00,0.683,0.317,0.673,0.096,0.173,0.019,0.154,0.163,0.577,0.514,0.486,1.0,0.0,0.585,0.415
0042000312,1610612746,LA,Clippers,LAC,clippers,240:00,0.575,0.425,0.447,0.155,0.379,0.039,0.175,0.078,0.291,0.304,0.696,0.846,0.154,0.5,0.5
0042000312,1610612756,Phoenix,Suns,PHX,suns,240:00,0.683,0.317,0.673,0.096,0.173,0.019,0.154,0.163,0.577,0.514,0.486,1.0,0.0,0.585,0.415
0042000312,1610612746,LA,Clippers,LAC,clippers,240:00,0.575,0.425,0.447,0.155,0.379,0.039,0.175,0.078,0.291,0.304,0.696,0.846,0.154,0.5,0.5
0042000313,1610612746,LA,Clippers,LAC,clippers,240:00,0.585,0.415,0.472,0.094,0.34,0.123,0.189,0.16,0.377,0.36,0.64,0.917,0.083,0.541,0.459
0042000313,1610612756,Phoenix,Suns,PHX,suns,240:00,0.644,0.356,0.543,0.087,0.326,0.109,0.13,0.196,0.457,0.64,0.36,0.8,0.2,0.686,0.314
0042000313,1610612746,LA,Clippers,LAC,clippers,240:00,0.585,0.415,0.472,0.094,0.34,0.123,0.189,0.16,0.377,0.36,0.64,0.917,0.083,0.541,0.459
0042000313,1610612756,Phoenix,Suns,PHX,suns,240:00,0.644,0.356,0.543,0.087,0.326,0.109,0.13,0.196,0.457,0.64,0.36,0.8,0.2,0.686,0.314
0042000314,1610612746,LA,Clippers,LAC,clippers,240:00,0.627,0.373,0.55,0.1,0.188,0.088,0.263,0.163,0.45,0.409,0.591,0.8,0.2,0.481,0.519
0042000314,1610612756,Phoenix,Suns,PHX,suns,240:00,0.767,0.233,0.643,0.143,0.143,0.071,0.214,0.179,0.5,0.444,0.556,1.0,0.0,0.516,0.484
0042000314,1610612746,LA,Clippers,LAC,clippers,240:00,0.627,0.373,0.55,0.1,0.188,0.088,0.263,0.163,0.45,0.409,0.591,0.8,0.2,0.481,0.519
0042000314,1610612756,Phoenix,Suns,PHX,suns,240:00,0.767,0.233,0.643,0.143,0.143,0.071,0.214,0.179,0.5,0.444,0.556,1.0,0.0,0.516,0.484
0042000315,1610612756,Phoenix,Suns,PHX,suns,240:00,0.69,0.31,0.569,0.255,0.265,0.078,0.167,0.176,0.314,0.483,0.517,0.889,0.111,0.579,0.421
0042000315,1610612746,LA,Clippers,LAC,clippers,240:00,0.643,0.357,0.621,0.121,0.259,0.164,0.121,0.198,0.5,0.361,0.639,0.7,0.3,0.435,0.565
0042000315,1610612756,Phoenix,Suns,PHX,suns,240:00,0.69,0.31,0.569,0.255,0.265,0.078,0.167,0.176,0.314,0.483,0.517,0.889,0.111,0.579,0.421
0042000315,1610612746,LA,Clippers,LAC,clippers,240:00,0.643,0.357,0.621,0.121,0.259,0.164,0.121,0.198,0.5,0.361,0.639,0.7,0.3,0.435,0.565
0042000316,1610612746,LA,Clippers,LAC,clippers,240:00,0.506,0.494,0.408,0.078,0.35,0.068,0.243,0.049,0.33,0.381,0.619,0.833,0.167,0.545,0.455
0042000316,1610612756,Phoenix,Suns,PHX,suns,240:00,0.67,0.33,0.554,0.138,0.392,0.046,0.054,0.131,0.415,0.472,0.528,0.588,0.412,0.509,0.491
0042000316,1610612746,LA,Clippers,LAC,clippers,240:00,0.506,0.494,0.408,0.078,0.35,0.068,0.243,0.049,0.33,0.381,0.619,0.833,0.167,0.545,0.455
0042000316,1610612756,Phoenix,Suns,PHX,suns,240:00,0.67,0.33,0.554,0.138,0.392,0.046,0.054,0.131,0.415,0.472,0.528,0.588,0.412,0.509,0.491
0042000401,1610612756,Phoenix,Suns,PHX,suns,240:00,0.614,0.386,0.508,0.136,0.28,0.169,0.212,0.136,0.373,0.333,0.667,0.727,0.273,0.439,0.561
0042000401,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.591,0.409,0.457,0.057,0.457,0.162,0.086,0.095,0.4,0.375,0.625,0.75,0.25,0.525,0.475
0042000401,1610612756,Phoenix,Suns,PHX,suns,240:00,0.614,0.386,0.508,0.136,0.28,0.169,0.212,0.136,0.373,0.333,0.667,0.727,0.273,0.439,0.561
0042000401,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.591,0.409,0.457,0.057,0.457,0.162,0.086,0.095,0.4,0.375,0.625,0.75,0.25,0.525,0.475
0042000402,1610612756,Phoenix,Suns,PHX,suns,240:00,0.545,0.455,0.39,0.153,0.508,0.059,0.102,0.127,0.237,0.435,0.565,0.8,0.2,0.605,0.395
0042000402,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.667,0.333,0.611,0.111,0.25,0.157,0.139,0.148,0.5,0.394,0.606,0.889,0.111,0.5,0.5
0042000402,1610612756,Phoenix,Suns,PHX,suns,240:00,0.545,0.455,0.39,0.153,0.508,0.059,0.102,0.127,0.237,0.435,0.565,0.8,0.2,0.605,0.395
0042000402,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.667,0.333,0.611,0.111,0.25,0.157,0.139,0.148,0.5,0.394,0.606,0.889,0.111,0.5,0.5
0042000403,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.6,0.4,0.483,0.033,0.35,0.133,0.167,0.142,0.45,0.586,0.414,0.786,0.214,0.651,0.349
0042000403,1610612756,Phoenix,Suns,PHX,suns,240:00,0.627,0.373,0.62,0.22,0.27,0.06,0.11,0.1,0.4,0.452,0.548,0.778,0.222,0.525,0.475
0042000403,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.6,0.4,0.483,0.033,0.35,0.133,0.167,0.142,0.45,0.586,0.414,0.786,0.214,0.651,0.349
0042000403,1610612756,Phoenix,Suns,PHX,suns,240:00,0.627,0.373,0.62,0.22,0.27,0.06,0.11,0.1,0.4,0.452,0.548,0.778,0.222,0.525,0.475
0042000404,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.701,0.299,0.587,0.147,0.193,0.138,0.22,0.22,0.44,0.5,0.5,0.857,0.143,0.564,0.436
0042000404,1610612756,Phoenix,Suns,PHX,suns,240:00,0.705,0.295,0.641,0.252,0.204,0.0,0.155,0.049,0.388,0.333,0.667,1.0,0.0,0.45,0.55
0042000404,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.701,0.299,0.587,0.147,0.193,0.138,0.22,0.22,0.44,0.5,0.5,0.857,0.143,0.564,0.436
0042000404,1610612756,Phoenix,Suns,PHX,suns,240:00,0.705,0.295,0.641,0.252,0.204,0.0,0.155,0.049,0.388,0.333,0.667,1.0,0.0,0.45,0.55
0042000405,1610612756,Phoenix,Suns,PHX,suns,240:00,0.782,0.218,0.588,0.151,0.328,0.101,0.084,0.143,0.437,0.4,0.6,0.692,0.308,0.479,0.521
0042000405,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.678,0.322,0.585,0.211,0.341,0.171,0.073,0.13,0.374,0.389,0.611,0.857,0.143,0.52,0.48
0042000405,1610612756,Phoenix,Suns,PHX,suns,240:00,0.782,0.218,0.588,0.151,0.328,0.101,0.084,0.143,0.437,0.4,0.6,0.692,0.308,0.479,0.521
0042000405,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.678,0.322,0.585,0.211,0.341,0.171,0.073,0.13,0.374,0.389,0.611,0.857,0.143,0.52,0.48
0042000406,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.671,0.329,0.59,0.114,0.171,0.105,0.238,0.095,0.476,0.548,0.452,0.5,0.5,0.541,0.459
0042000406,1610612756,Phoenix,Suns,PHX,suns,240:00,0.709,0.291,0.653,0.204,0.184,0.112,0.163,0.163,0.449,0.313,0.688,0.667,0.333,0.368,0.632
0042000406,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,0.671,0.329,0.59,0.114,0.171,0.105,0.238,0.095,0.476,0.548,0.452,0.5,0.5,0.541,0.459
0042000406,1610612756,Phoenix,Suns,PHX,suns,240:00,0.709,0.291,0.653,0.204,0.184,0.112,0.163,0.163,0.449,0.313,0.688,0.667,0.333,0.368,0.632
0042100101,1610612748,Miami,Heat,MIA,heat,240:00,0.537,0.463,0.435,0.104,0.47,0.043,0.096,0.148,0.33,0.76,0.24,0.889,0.111,0.814,0.186
0042100101,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.52,0.48,0.418,0.132,0.33,0.044,0.253,0.242,0.286,0.579,0.421,0.5,0.5,0.552,0.448
0042100101,1610612748,Miami,Heat,MIA,heat,240:00,0.537,0.463,0.435,0.104,0.47,0.043,0.096,0.148,0.33,0.76,0.24,0.889,0.111,0.814,0.186
0042100101,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.52,0.48,0.418,0.132,0.33,0.044,0.253,0.242,0.286,0.579,0.421,0.5,0.5,0.552,0.448
0042100102,1610612748,Miami,Heat,MIA,heat,240:00,0.544,0.456,0.417,0.087,0.365,0.174,0.217,0.183,0.33,0.375,0.625,0.857,0.143,0.553,0.447
0042100102,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.54,0.46,0.552,0.114,0.343,0.124,0.105,0.181,0.438,0.379,0.621,0.833,0.167,0.512,0.488
0042100102,1610612748,Miami,Heat,MIA,heat,240:00,0.544,0.456,0.417,0.087,0.365,0.174,0.217,0.183,0.33,0.375,0.625,0.857,0.143,0.553,0.447
0042100102,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.54,0.46,0.552,0.114,0.343,0.124,0.105,0.181,0.438,0.379,0.621,0.833,0.167,0.512,0.488
0042100103,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.6,0.4,0.523,0.09,0.324,0.081,0.153,0.18,0.432,0.483,0.517,0.75,0.25,0.561,0.439
0042100103,1610612748,Miami,Heat,MIA,heat,240:00,0.516,0.484,0.491,0.073,0.382,0.091,0.127,0.155,0.418,0.704,0.296,0.786,0.214,0.732,0.268
0042100103,1610612737,Atlanta,Hawks,ATL,hawks,240:00,0.6,0.4,0.523,0.09,0.324,0.081,0.153,0.18,0.432,0.483,0.517,0.75,0.25,0.561,0.439
